#multi:
,mass A,,mass B,,mass C,,mass D,,
t,x,y,x,y,x,y,x,y,
1.298231E1,9.320255E-2,6.138138E-2,1.066812E-1,8.992033E-2,1.294024E-1,7.645447E-2,1.298916E-1,5.508310E-2
1.299897E1,9.324842E-2,6.145782E-2,1.066812E-1,8.992033E-2,1.294330E-1,7.682136E-2,1.300751E-1,5.551113E-2
1.301563E1,9.330956E-2,6.171770E-2,1.065849E-1,9.011292E-2,1.296317E-1,7.706596E-2,1.304878E-1,5.615319E-2
1.303230E1,9.317198E-2,6.190115E-2,1.063730E-1,9.024774E-2,1.298152E-1,7.789146E-2,1.312675E-1,5.752903E-2
1.304896E1,9.298853E-2,6.203873E-2,1.057760E-1,9.059440E-2,1.300751E-1,7.948132E-2,1.320165E-1,5.892016E-2
1.306562E1,9.274394E-2,6.209988E-2,1.051597E-1,9.074848E-2,1.305490E-1,8.062785E-2,1.330866E-1,6.063232E-2
1.308228E1,9.256050E-2,6.205402E-2,1.040812E-1,9.096033E-2,1.303197E-1,8.270690E-2,1.341109E-1,6.257378E-2
1.309895E1,9.199487E-2,6.187057E-2,1.032530E-1,9.121070E-2,1.307171E-1,8.440377E-2,1.350739E-1,6.471397E-2
1.311561E1,9.164327E-2,6.184000E-2,1.023864E-1,9.130700E-2,1.303349E-1,8.669684E-2,1.360217E-1,6.705290E-2
1.313227E1,9.139867E-2,6.184000E-2,1.017123E-1,9.080626E-2,1.303808E-1,8.842428E-2,1.377339E-1,6.997274E-2
1.314894E1,9.129167E-2,6.184000E-2,1.012115E-1,9.094107E-2,1.302738E-1,9.025873E-2,1.388779E-1,7.278505E-2
1.316560E1,9.106236E-2,6.173299E-2,1.008841E-1,9.099885E-2,1.305337E-1,9.244479E-2,1.405291E-1,7.807487E-2
1.318226E1,9.112351E-2,6.159540E-2,1.007301E-1,9.097959E-2,1.304114E-1,9.463085E-2,1.426083E-1,8.241681E-2
1.319892E1,9.123052E-2,6.148839E-2,1.006145E-1,9.074848E-2,1.311405E-1,9.766256E-2,1.449322E-1,8.810414E-2
1.321559E1,9.139867E-2,6.139667E-2,1.004990E-1,9.047885E-2,1.305627E-1,1.020537E-1,1.461553E-1,9.440301E-2
1.323225E1,9.155155E-2,6.136610E-2,1.003641E-1,9.036329E-2,1.295612E-1,1.040952E-1,1.474701E-1,1.013440E-1
1.324891E1,9.171970E-2,6.130495E-2,1.003641E-1,9.034403E-2,1.284442E-1,1.063678E-1,1.484791E-1,1.054107E-1
1.326557E1,9.187258E-2,6.130495E-2,1.000367E-1,9.030552E-2,1.275197E-1,1.082166E-1,1.475924E-1,1.087742E-1
1.328224E1,9.185729E-2,6.142725E-2,9.997895E-2,9.032477E-2,1.263642E-1,1.092952E-1,1.467362E-1,1.111286E-1
1.329890E1,9.173499E-2,6.151897E-2,9.951673E-2,9.044033E-2,1.254397E-1,1.109129E-1,1.456660E-1,1.131467E-1
1.331556E1,9.161269E-2,6.159540E-2,9.918932E-2,9.051737E-2,1.247464E-1,1.115292E-1,1.447487E-1,1.153177E-1
1.333223E1,9.161269E-2,6.161069E-2,9.891969E-2,9.059440E-2,1.237834E-1,1.123381E-1,1.438314E-1,1.176110E-1
1.334889E1,9.176557E-2,6.173299E-2,9.865006E-2,9.065218E-2,1.228975E-1,1.133396E-1,1.426389E-1,1.202100E-1
1.336555E1,9.188786E-2,6.187057E-2,9.863080E-2,9.065218E-2,1.215493E-1,1.146107E-1,1.411101E-1,1.230843E-1
1.338221E1,9.208659E-2,6.196229E-2,9.863080E-2,9.065218E-2,1.199316E-1,1.156122E-1,1.392754E-1,1.259585E-1
1.339888E1,9.217832E-2,6.199287E-2,9.828414E-2,9.053663E-2,1.185834E-1,1.162285E-1,1.375326E-1,1.282518E-1
1.341554E1,9.228533E-2,6.203873E-2,9.811080E-2,9.053663E-2,1.167730E-1,1.171530E-1,1.355450E-1,1.300558E-1
1.343220E1,9.223947E-2,6.214574E-2,9.747525E-2,9.055589E-2,1.150012E-1,1.180774E-1,1.329460E-1,1.323797E-1
1.344886E1,9.194901E-2,6.220689E-2,9.533747E-2,9.103737E-2,1.124204E-1,1.190018E-1,1.298577E-1,1.347035E-1
1.346553E1,9.161269E-2,6.219160E-2,9.379673E-2,9.130700E-2,1.091849E-1,1.201189E-1,1.264331E-1,1.369662E-1
1.348219E1,9.121523E-2,6.223746E-2,9.177450E-2,9.148033E-2,1.069123E-1,1.211974E-1,1.224275E-1,1.389232E-1
1.349885E1,9.069547E-2,6.223746E-2,9.034931E-2,9.173070E-2,1.041004E-1,1.223530E-1,1.194004E-1,1.402074E-1
1.351552E1,9.020628E-2,6.223746E-2,8.912956E-2,9.175638E-2,1.016738E-1,1.231233E-1,1.168319E-1,1.413387E-1
1.353218E1,8.988525E-2,6.245148E-2,8.821795E-2,9.183342E-2,1.004027E-1,1.236241E-1,1.148138E-1,1.420726E-1
1.354884E1,8.996169E-2,6.258907E-2,8.770437E-2,9.205169E-2,9.859229E-2,1.239322E-1,1.127040E-1,1.425924E-1
1.356550E1,8.993111E-2,6.258907E-2,8.660017E-2,9.210305E-2,9.628117E-2,1.245100E-1,1.101050E-1,1.436014E-1
